id,type,latitude,longitude,image_name,image_path
66,PV,38.74449801775,-9.14913619263046,tile_0277.jpg,assets/output_images/tile_0277.jpg
67,PV,38.740919530329265,-9.148762352905278,tile_0286.jpg,assets/output_images/tile_0286.jpg
68,PV,38.74096331043159,-9.148607621838796,tile_0286.jpg,assets/output_images/tile_0286.jpg
69,PV,38.741061377503264,-9.14862951336253,tile_0286.jpg,assets/output_images/tile_0286.jpg
70,PV,38.73798932058559,-9.14897869824977,tile_0294.jpg,assets/output_images/tile_0294.jpg
71,PV,38.73630877782005,-9.14853327080968,tile_0298.jpg,assets/output_images/tile_0298.jpg
72,PV,38.73610049982141,-9.148651001058823,tile_0299.jpg,assets/output_images/tile_0299.jpg
73,PV,38.73470986559634,-9.148761145884,tile_0302.jpg,assets/output_images/tile_0302.jpg
74,PV,38.734385867545534,-9.148903638772998,tile_0303.jpg,assets/output_images/tile_0303.jpg
75,PV,38.734389705938625,-9.148791291518705,tile_0303.jpg,assets/output_images/tile_0303.jpg
76,PV,38.73316253640712,-9.14876577183029,tile_0306.jpg,assets/output_images/tile_0306.jpg
77,PV,38.73013482787085,-9.148733598606931,tile_0314.jpg,assets/output_images/tile_0314.jpg
78,PV,38.73023515762587,-9.149132083674974,tile_0314.jpg,assets/output_images/tile_0314.jpg
79,PV,38.72938808842834,-9.148927853716511,tile_0316.jpg,assets/output_images/tile_0316.jpg
80,PV,38.74730876399464,-9.14768478226775,tile_0324.jpg,assets/output_images/tile_0324.jpg
81,PV,38.74702950399772,-9.147597456087322,tile_0325.jpg,assets/output_images/tile_0325.jpg
82,PV,38.74484159035819,-9.148257594776604,tile_0330.jpg,assets/output_images/tile_0330.jpg
83,PV,38.74482417337971,-9.148004373974402,tile_0330.jpg,assets/output_images/tile_0330.jpg
84,PV,38.744863005139635,-9.148041396155676,tile_0330.jpg,assets/output_images/tile_0330.jpg
85,PV,38.74480834192402,-9.148368608197082,tile_0331.jpg,assets/output_images/tile_0331.jpg
86,PV,38.744786661906915,-9.148282560373822,tile_0331.jpg,assets/output_images/tile_0331.jpg
87,PV,38.744305344474114,-9.147767559772207,tile_0332.jpg,assets/output_images/tile_0332.jpg
88,PV,38.74339581236703,-9.147810986631349,tile_0334.jpg,assets/output_images/tile_0334.jpg
89,PV,38.741999331045335,-9.147910783127626,tile_0338.jpg,assets/output_images/tile_0338.jpg
90,PV,38.741372859844496,-9.147806846489432,tile_0339.jpg,assets/output_images/tile_0339.jpg
91,PV,38.74108149109016,-9.14764489662372,tile_0340.jpg,assets/output_images/tile_0340.jpg
92,PV,38.735484522744706,-9.148197196892172,tile_0354.jpg,assets/output_images/tile_0354.jpg
93,PV,38.7347707388163,-9.147790900441793,tile_0356.jpg,assets/output_images/tile_0356.jpg
94,PV,38.73442506880535,-9.147816584534262,tile_0357.jpg,assets/output_images/tile_0357.jpg
95,PV,38.7344785310083,-9.147810213437058,tile_0357.jpg,assets/output_images/tile_0357.jpg
96,PV,38.733561198738734,-9.147703326376305,tile_0359.jpg,assets/output_images/tile_0359.jpg
97,PV,38.73353157653426,-9.147838880315172,tile_0359.jpg,assets/output_images/tile_0359.jpg
98,PV,38.73163135336022,-9.147945953236004,tile_0364.jpg,assets/output_images/tile_0364.jpg
99,PV,38.731505524683165,-9.148048021021202,tile_0364.jpg,assets/output_images/tile_0364.jpg
100,PV,38.73149027573725,-9.148024589616297,tile_0365.jpg,assets/output_images/tile_0365.jpg
101,PV,38.73034963226733,-9.147673461184148,tile_0367.jpg,assets/output_images/tile_0367.jpg
102,PV,38.7304006172327,-9.147786108454362,tile_0367.jpg,assets/output_images/tile_0367.jpg
103,PV,38.746809396701856,-9.14750394429311,tile_0379.jpg,assets/output_images/tile_0379.jpg
104,PV,38.7467617487021,-9.147491426972516,tile_0380.jpg,assets/output_images/tile_0380.jpg
105,PV,38.745920823204585,-9.147262333478729,tile_0382.jpg,assets/output_images/tile_0382.jpg
106,PV,38.7434334898738,-9.147606482289468,tile_0388.jpg,assets/output_images/tile_0388.jpg
107,PV,38.73889897580015,-9.147433931861295,tile_0400.jpg,assets/output_images/tile_0400.jpg
108,PV,38.73833691552987,-9.146974333298926,tile_0401.jpg,assets/output_images/tile_0401.jpg
109,PV,38.737881792398966,-9.147219432041368,tile_0402.jpg,assets/output_images/tile_0402.jpg
110,PV,38.736577003120395,-9.147047367949622,tile_0405.jpg,assets/output_images/tile_0405.jpg
111,PV,38.73141561295454,-9.14726117579504,tile_0419.jpg,assets/output_images/tile_0419.jpg
112,PV,38.72857795499921,-9.147241650613353,tile_0426.jpg,assets/output_images/tile_0426.jpg
113,PV,38.72873147317948,-9.147504544897927,tile_0426.jpg,assets/output_images/tile_0426.jpg
114,PV,38.72788863732967,-9.147112206544405,tile_0428.jpg,assets/output_images/tile_0428.jpg
115,PV,38.72715414763906,-9.147100360571072,tile_0430.jpg,assets/output_images/tile_0430.jpg
116,PV,38.7462223222573,-9.146637099733228,tile_0435.jpg,assets/output_images/tile_0435.jpg
117,PV,38.74605961409573,-9.14654594046626,tile_0435.jpg,assets/output_images/tile_0435.jpg
118,PV,38.74611486181992,-9.146577657270882,tile_0435.jpg,assets/output_images/tile_0435.jpg
119,PV,38.745250139316305,-9.14648313993064,tile_0437.jpg,assets/output_images/tile_0437.jpg
120,PV,38.74132607562433,-9.146102505683569,tile_0447.jpg,assets/output_images/tile_0447.jpg
121,PV,38.7412731829316,-9.146150753301873,tile_0448.jpg,assets/output_images/tile_0448.jpg
122,PV,38.73439037028126,-9.1465930193301,tile_0465.jpg,assets/output_images/tile_0465.jpg
123,PV,38.73388565723202,-9.146461076028892,tile_0466.jpg,assets/output_images/tile_0466.jpg
124,PV,38.73392147430559,-9.146554226398028,tile_0466.jpg,assets/output_images/tile_0466.jpg
125,PV,38.73231586452303,-9.146174789527084,tile_0470.jpg,assets/output_images/tile_0470.jpg
126,PV,38.73098712760603,-9.14670734252308,tile_0474.jpg,assets/output_images/tile_0474.jpg
127,PV,38.73024768864348,-9.146750753563907,tile_0476.jpg,assets/output_images/tile_0476.jpg
128,PV,38.72996962441717,-9.146222765880738,tile_0476.jpg,assets/output_images/tile_0476.jpg
129,PV,38.72943531243143,-9.14612589043161,tile_0478.jpg,assets/output_images/tile_0478.jpg
130,PV,38.72941562306226,-9.146220633743871,tile_0478.jpg,assets/output_images/tile_0478.jpg
131,PV,38.729474307224066,-9.146261137448116,tile_0478.jpg,assets/output_images/tile_0478.jpg
132,PV,38.72753445235751,-9.146128957670271,tile_0483.jpg,assets/output_images/tile_0483.jpg
133,PV,38.72711551781746,-9.14617868043676,tile_0484.jpg,assets/output_images/tile_0484.jpg
134,PV,38.72662546697301,-9.146386608828276,tile_0485.jpg,assets/output_images/tile_0485.jpg
135,PV,38.744856378417815,-9.145962970084566,tile_0492.jpg,assets/output_images/tile_0492.jpg
136,PV,38.744778099599095,-9.145920387305408,tile_0493.jpg,assets/output_images/tile_0493.jpg
137,PV,38.74283431118455,-9.14572091922228,tile_0498.jpg,assets/output_images/tile_0498.jpg
138,PV,38.74132518920865,-9.146106774317952,tile_0501.jpg,assets/output_images/tile_0501.jpg
139,PV,38.74128681906935,-9.146100446296495,tile_0502.jpg,assets/output_images/tile_0502.jpg
140,PV,38.7377758363945,-9.14535921085492,tile_0510.jpg,assets/output_images/tile_0510.jpg
141,PV,38.73785590636616,-9.145372743228352,tile_0510.jpg,assets/output_images/tile_0510.jpg
142,PV,38.7369878057255,-9.146057810926049,tile_0512.jpg,assets/output_images/tile_0512.jpg
143,PV,38.73692966457577,-9.146043002248623,tile_0513.jpg,assets/output_images/tile_0513.jpg
144,PV,38.73646089584579,-9.145996753972472,tile_0514.jpg,assets/output_images/tile_0514.jpg
145,PV,38.733315903054866,-9.146109202725912,tile_0522.jpg,assets/output_images/tile_0522.jpg
146,PV,38.73321999551597,-9.145586306186619,tile_0522.jpg,assets/output_images/tile_0522.jpg
147,PV,38.730051964930986,-9.145783648190088,tile_0530.jpg,assets/output_images/tile_0530.jpg
148,PV,38.72929526009476,-9.145662886226985,tile_0532.jpg,assets/output_images/tile_0532.jpg
149,PV,38.72945123553776,-9.14610739211214,tile_0532.jpg,assets/output_images/tile_0532.jpg
150,PV,38.72879021991698,-9.145987763747144,tile_0533.jpg,assets/output_images/tile_0533.jpg
151,PV,38.726945131813736,-9.145575792942076,tile_0538.jpg,assets/output_images/tile_0538.jpg
152,PV,38.74593382061395,-9.145037371435263,tile_0544.jpg,assets/output_images/tile_0544.jpg
153,PV,38.742298981134304,-9.144655398211205,tile_0553.jpg,assets/output_images/tile_0553.jpg
154,PV,38.73933496170806,-9.145159354007433,tile_0560.jpg,assets/output_images/tile_0560.jpg
155,PV,38.739317758489875,-9.145083599322913,tile_0560.jpg,assets/output_images/tile_0560.jpg
156,PV,38.73931047369957,-9.14510186397117,tile_0561.jpg,assets/output_images/tile_0561.jpg
157,PV,38.738230440980814,-9.144994243364229,tile_0563.jpg,assets/output_images/tile_0563.jpg
158,PV,38.73829905338815,-9.14471083409714,tile_0563.jpg,assets/output_images/tile_0563.jpg
159,PV,38.73823230246199,-9.145055692092225,tile_0563.jpg,assets/output_images/tile_0563.jpg
160,PV,38.73781692433822,-9.145357517028474,tile_0564.jpg,assets/output_images/tile_0564.jpg
161,PV,38.737549744926405,-9.144644492455551,tile_0565.jpg,assets/output_images/tile_0565.jpg
162,PV,38.73714192541758,-9.14502723377848,tile_0566.jpg,assets/output_images/tile_0566.jpg
163,PV,38.734896345066026,-9.144591397761978,tile_0572.jpg,assets/output_images/tile_0572.jpg
164,PV,38.734107881090765,-9.14501720287997,tile_0574.jpg,assets/output_images/tile_0574.jpg
165,PV,38.732879841992094,-9.144759648228009,tile_0577.jpg,assets/output_images/tile_0577.jpg
166,PV,38.73228356780217,-9.144743851004849,tile_0578.jpg,assets/output_images/tile_0578.jpg
167,PV,38.73142825268813,-9.144614696235749,tile_0581.jpg,assets/output_images/tile_0581.jpg
168,PV,38.73007635609429,-9.144768284168116,tile_0584.jpg,assets/output_images/tile_0584.jpg
169,PV,38.730017207555214,-9.144614049587972,tile_0584.jpg,assets/output_images/tile_0584.jpg
170,PV,38.72857301356988,-9.145212544654532,tile_0588.jpg,assets/output_images/tile_0588.jpg
171,PV,38.72833240144925,-9.145187117952432,tile_0589.jpg,assets/output_images/tile_0589.jpg
172,PV,38.726417829455904,-9.144756706635464,tile_0593.jpg,assets/output_images/tile_0593.jpg
173,PV,38.743899907570885,-9.143867565803545,tile_0603.jpg,assets/output_images/tile_0603.jpg
174,PV,38.74383840579235,-9.143840561301335,tile_0603.jpg,assets/output_images/tile_0603.jpg
175,PV,38.73794349368492,-9.144456908962372,tile_0618.jpg,assets/output_images/tile_0618.jpg
176,PV,38.73536893802965,-9.143953674321658,tile_0625.jpg,assets/output_images/tile_0625.jpg
177,PV,38.73536741242957,-9.144022183379253,tile_0625.jpg,assets/output_images/tile_0625.jpg
178,PV,38.734896466637096,-9.144592485953416,tile_0626.jpg,assets/output_images/tile_0626.jpg
179,PV,38.73409177322556,-9.143824874608566,tile_0628.jpg,assets/output_images/tile_0628.jpg
180,PV,38.73317214449996,-9.144373192355499,tile_0630.jpg,assets/output_images/tile_0630.jpg
181,PV,38.73295423540667,-9.144553223744687,tile_0631.jpg,assets/output_images/tile_0631.jpg
182,PV,38.7330252064575,-9.144594205402125,tile_0631.jpg,assets/output_images/tile_0631.jpg
183,PV,38.73143113840365,-9.144583571136222,tile_0635.jpg,assets/output_images/tile_0635.jpg
184,PV,38.731384487287855,-9.14445671404718,tile_0635.jpg,assets/output_images/tile_0635.jpg
185,PV,38.731423512507185,-9.144509106370768,tile_0635.jpg,assets/output_images/tile_0635.jpg
186,PV,38.72763131740089,-9.144104882180942,tile_0644.jpg,assets/output_images/tile_0644.jpg
187,PV,38.74430698995252,-9.143471159403068,tile_0656.jpg,assets/output_images/tile_0656.jpg
188,PV,38.74425852154235,-9.143450273948671,tile_0656.jpg,assets/output_images/tile_0656.jpg
189,PV,38.74412999162281,-9.143372127956589,tile_0656.jpg,assets/output_images/tile_0656.jpg
190,PV,38.74383827373455,-9.143822562005685,tile_0657.jpg,assets/output_images/tile_0657.jpg
191,PV,38.743908746497574,-9.143814684034997,tile_0657.jpg,assets/output_images/tile_0657.jpg
192,PV,38.74396081816971,-9.143675022685638,tile_0657.jpg,assets/output_images/tile_0657.jpg
193,PV,38.74388755351104,-9.14367634104902,tile_0657.jpg,assets/output_images/tile_0657.jpg
194,PV,38.74221111033421,-9.143135199649713,tile_0661.jpg,assets/output_images/tile_0661.jpg
195,PV,38.74043203759791,-9.143471855633992,tile_0666.jpg,assets/output_images/tile_0666.jpg
196,PV,38.739900088643076,-9.143398603517287,tile_0667.jpg,assets/output_images/tile_0667.jpg
197,PV,38.7374701106447,-9.143076215959406,tile_0673.jpg,assets/output_images/tile_0673.jpg
198,PV,38.7375165435856,-9.14308182526051,tile_0673.jpg,assets/output_images/tile_0673.jpg
199,PV,38.7369764847278,-9.143560277554982,tile_0674.jpg,assets/output_images/tile_0674.jpg
200,PV,38.73736969442143,-9.143525939637271,tile_0674.jpg,assets/output_images/tile_0674.jpg
201,PV,38.737023991212475,-9.143122839673252,tile_0674.jpg,assets/output_images/tile_0674.jpg
202,PV,38.737100691427905,-9.14314133197154,tile_0674.jpg,assets/output_images/tile_0674.jpg
203,PV,38.73692289601188,-9.143518346733885,tile_0675.jpg,assets/output_images/tile_0675.jpg
204,PV,38.736854834294114,-9.143473534360265,tile_0675.jpg,assets/output_images/tile_0675.jpg
205,PV,38.73665277018345,-9.14346936113904,tile_0675.jpg,assets/output_images/tile_0675.jpg
206,PV,38.73667823441131,-9.143269226405032,tile_0675.jpg,assets/output_images/tile_0675.jpg
207,PV,38.73671738066071,-9.143441331546631,tile_0675.jpg,assets/output_images/tile_0675.jpg
208,PV,38.736911105816496,-9.143423913802325,tile_0675.jpg,assets/output_images/tile_0675.jpg
209,PV,38.736969164612944,-9.143142820352812,tile_0675.jpg,assets/output_images/tile_0675.jpg
210,PV,38.73666109221046,-9.143361998505682,tile_0675.jpg,assets/output_images/tile_0675.jpg
211,PV,38.73680753887981,-9.143517053428104,tile_0675.jpg,assets/output_images/tile_0675.jpg
212,PV,38.73686991810376,-9.14358105359084,tile_0675.jpg,assets/output_images/tile_0675.jpg
213,PV,38.73683077134358,-9.14330212047695,tile_0675.jpg,assets/output_images/tile_0675.jpg
214,PV,38.73669753728083,-9.143119105405132,tile_0675.jpg,assets/output_images/tile_0675.jpg
215,PV,38.736578838287954,-9.14350982292373,tile_0676.jpg,assets/output_images/tile_0676.jpg
216,PV,38.734125135134285,-9.143377819848528,tile_0682.jpg,assets/output_images/tile_0682.jpg
217,PV,38.73408446354617,-9.143806562357218,tile_0682.jpg,assets/output_images/tile_0682.jpg
218,PV,38.73410684920983,-9.143699555253944,tile_0682.jpg,assets/output_images/tile_0682.jpg
219,PV,38.73294345929707,-9.143087009574874,tile_0685.jpg,assets/output_images/tile_0685.jpg
220,PV,38.731431448699766,-9.143270592550774,tile_0689.jpg,assets/output_images/tile_0689.jpg
221,PV,38.728516854986005,-9.143786929216732,tile_0696.jpg,assets/output_images/tile_0696.jpg
222,PV,38.72812331722352,-9.143483879046654,tile_0697.jpg,assets/output_images/tile_0697.jpg
223,PV,38.74709925951998,-9.142799945972165,tile_0703.jpg,assets/output_images/tile_0703.jpg
224,PV,38.745577901603724,-9.142413119206353,tile_0707.jpg,assets/output_images/tile_0707.jpg
225,PV,38.74221167040309,-9.143075757312069,tile_0715.jpg,assets/output_images/tile_0715.jpg
226,PV,38.73756090093756,-9.142485443199329,tile_0727.jpg,assets/output_images/tile_0727.jpg
227,PV,38.73755659424218,-9.14258565289535,tile_0727.jpg,assets/output_images/tile_0727.jpg
228,PV,38.737435143414544,-9.142990495636514,tile_0727.jpg,assets/output_images/tile_0727.jpg
229,PV,38.73751611293149,-9.14307786362395,tile_0727.jpg,assets/output_images/tile_0727.jpg
230,PV,38.737519105801965,-9.14277632357424,tile_0727.jpg,assets/output_images/tile_0727.jpg
231,PV,38.737465821629854,-9.14305572973008,tile_0727.jpg,assets/output_images/tile_0727.jpg
232,PV,38.737477706438234,-9.142954596269062,tile_0727.jpg,assets/output_images/tile_0727.jpg
233,PV,38.73749287223076,-9.142695368600156,tile_0727.jpg,assets/output_images/tile_0727.jpg
234,PV,38.73737557360787,-9.142982208374615,tile_0727.jpg,assets/output_images/tile_0727.jpg
235,PV,38.737117421402786,-9.142400816838844,tile_0728.jpg,assets/output_images/tile_0728.jpg
236,PV,38.73711905356048,-9.142743559841412,tile_0728.jpg,assets/output_images/tile_0728.jpg
237,PV,38.737038051715274,-9.142891270830074,tile_0728.jpg,assets/output_images/tile_0728.jpg
238,PV,38.737175605850254,-9.14273963012605,tile_0728.jpg,assets/output_images/tile_0728.jpg
239,PV,38.73710136128122,-9.142638034434654,tile_0728.jpg,assets/output_images/tile_0728.jpg
240,PV,38.73711945546927,-9.142915953191473,tile_0728.jpg,assets/output_images/tile_0728.jpg
241,PV,38.73708079789763,-9.142789652444616,tile_0728.jpg,assets/output_images/tile_0728.jpg
242,PV,38.73737066240884,-9.14299877929683,tile_0728.jpg,assets/output_images/tile_0728.jpg
243,PV,38.73702347996354,-9.14306504677856,tile_0728.jpg,assets/output_images/tile_0728.jpg
244,PV,38.73679565473918,-9.14257459927018,tile_0729.jpg,assets/output_images/tile_0729.jpg
245,PV,38.73670019580899,-9.14309234656961,tile_0729.jpg,assets/output_images/tile_0729.jpg
246,PV,38.73674907473518,-9.142834052051638,tile_0729.jpg,assets/output_images/tile_0729.jpg
247,PV,38.73578303366966,-9.142803818717038,tile_0732.jpg,assets/output_images/tile_0732.jpg
248,PV,38.73476711877257,-9.143032332069543,tile_0734.jpg,assets/output_images/tile_0734.jpg
249,PV,38.73427256897168,-9.142357755270211,tile_0735.jpg,assets/output_images/tile_0735.jpg
250,PV,38.73420159864396,-9.142937220863812,tile_0736.jpg,assets/output_images/tile_0736.jpg
251,PV,38.73306784253046,-9.14260076173876,tile_0738.jpg,assets/output_images/tile_0738.jpg
252,PV,38.73294566554427,-9.143084162982811,tile_0739.jpg,assets/output_images/tile_0739.jpg
253,PV,38.732063154939226,-9.142832580013913,tile_0741.jpg,assets/output_images/tile_0741.jpg
254,PV,38.7314988021591,-9.142717930550294,tile_0742.jpg,assets/output_images/tile_0742.jpg
255,PV,38.731629877873424,-9.142799404159089,tile_0742.jpg,assets/output_images/tile_0742.jpg
256,PV,38.731490365627025,-9.14239677350583,tile_0743.jpg,assets/output_images/tile_0743.jpg
257,PV,38.731045311175535,-9.142808456102443,tile_0744.jpg,assets/output_images/tile_0744.jpg
258,PV,38.72914284832581,-9.14268261848636,tile_0748.jpg,assets/output_images/tile_0748.jpg
259,PV,38.728447287724855,-9.142348560757394,tile_0750.jpg,assets/output_images/tile_0750.jpg
260,PV,38.727110833912256,-9.143085048249072,tile_0754.jpg,assets/output_images/tile_0754.jpg
261,PV,38.747516879654505,-9.142337215712908,tile_0756.jpg,assets/output_images/tile_0756.jpg
262,PV,38.744565839587345,-9.141751876204204,tile_0763.jpg,assets/output_images/tile_0763.jpg
263,PV,38.74185971696838,-9.14178584117395,tile_0770.jpg,assets/output_images/tile_0770.jpg
264,PV,38.73906985029746,-9.142104899805458,tile_0777.jpg,assets/output_images/tile_0777.jpg
265,PV,38.737140046153314,-9.14228865686126,tile_0782.jpg,assets/output_images/tile_0782.jpg
266,PV,38.737050735713574,-9.142278612879725,tile_0782.jpg,assets/output_images/tile_0782.jpg
267,PV,38.734272144141016,-9.142351636122,tile_0789.jpg,assets/output_images/tile_0789.jpg
268,PV,38.73429866175367,-9.14218209387472,tile_0789.jpg,assets/output_images/tile_0789.jpg
269,PV,38.733827971672184,-9.142263691502782,tile_0791.jpg,assets/output_images/tile_0791.jpg
270,PV,38.73305349160715,-9.141815053200697,tile_0793.jpg,assets/output_images/tile_0793.jpg
271,PV,38.73253442726311,-9.142268962899728,tile_0794.jpg,assets/output_images/tile_0794.jpg
272,PV,38.72842499894293,-9.142278955923642,tile_0804.jpg,assets/output_images/tile_0804.jpg
273,PV,38.728229368989936,-9.14207958852453,tile_0805.jpg,assets/output_images/tile_0805.jpg
274,PV,38.728299792005046,-9.142198262240505,tile_0805.jpg,assets/output_images/tile_0805.jpg
275,PV,38.7269875244301,-9.142064448242303,tile_0808.jpg,assets/output_images/tile_0808.jpg
276,PV,38.74223381056889,-9.140969163691697,tile_0823.jpg,assets/output_images/tile_0823.jpg
277,PV,38.74128996701817,-9.141483608339934,tile_0825.jpg,assets/output_images/tile_0825.jpg
278,PV,38.74121672068376,-9.141451845451424,tile_0826.jpg,assets/output_images/tile_0826.jpg
279,PV,38.740110868946786,-9.141436363434952,tile_0828.jpg,assets/output_images/tile_0828.jpg
280,PV,38.73977264148738,-9.14093390112906,tile_0829.jpg,assets/output_images/tile_0829.jpg
281,PV,38.74010876279121,-9.141435608780627,tile_0829.jpg,assets/output_images/tile_0829.jpg
282,PV,38.73699766146963,-9.140917972270788,tile_0836.jpg,assets/output_images/tile_0836.jpg
283,PV,38.73604377062459,-9.141559647488087,tile_0839.jpg,assets/output_images/tile_0839.jpg
284,PV,38.731194563879065,-9.141592884119616,tile_0851.jpg,assets/output_images/tile_0851.jpg
